,id,Total Users,Engagement Level,DAU/MAU,Active,Notification Level,Time Per User Level,Active User Level,Login Ratio Level,Login Level,state,join_date,staffed_beds,number_discharges,est_ED_visits,average_LOS,LWBS_rate,region,geographic_classification,hospital_type,firm_type
5775,c0ac83a8-a0c4-4311-a504-1da5e9dcb2bc,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,missing,112.0,0.0,0.0,0.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5776,c0ac83a8-a0c4-4311-a504-1da5e9dcb2bc,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,missing,112.0,0.0,0.0,0.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5777,c0ac83a8-a0c4-4311-a504-1da5e9dcb2bc,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,missing,112.0,0.0,0.0,0.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5778,c0ac83a8-a0c4-4311-a504-1da5e9dcb2bc,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,missing,112.0,0.0,0.0,0.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5779,c0ac83a8-a0c4-4311-a504-1da5e9dcb2bc,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,missing,112.0,0.0,0.0,0.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5780,c0ac83a8-a0c4-4311-a504-1da5e9dcb2bc,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,missing,112.0,0.0,0.0,0.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5781,c0ac83a8-a0c4-4311-a504-1da5e9dcb2bc,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,missing,112.0,0.0,0.0,0.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5782,c0b4ee15-bbf2-4ee4-8f0d-b4e9dfd0ab0b,193,Red,0.011,Active,high,very low,very low,very low,high,CA,10/2/2018,503.0,27431.0,65831.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
5783,c0b4ee15-bbf2-4ee4-8f0d-b4e9dfd0ab0b,193,Orange,0.048,Active,high,very low,very low,very low,high,CA,10/2/2018,503.0,27431.0,65831.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
5784,c0b4ee15-bbf2-4ee4-8f0d-b4e9dfd0ab0b,193,Orange,0.081,Active,high,low,very low,low,low,CA,10/2/2018,503.0,27431.0,65831.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
5785,c0b4ee15-bbf2-4ee4-8f0d-b4e9dfd0ab0b,193,Orange,0.017,Active,high,very low,very low,very low,high,CA,10/2/2018,503.0,27431.0,65831.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
5786,c0b4ee15-bbf2-4ee4-8f0d-b4e9dfd0ab0b,193,Orange,0.0,Inactive,high,very low,very low,very low,very low,CA,10/2/2018,503.0,27431.0,65831.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
5787,c0b4ee15-bbf2-4ee4-8f0d-b4e9dfd0ab0b,193,Red,0.033,Active,very low,very low,very low,very low,high,CA,10/2/2018,503.0,27431.0,65831.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
5788,c0b4ee15-bbf2-4ee4-8f0d-b4e9dfd0ab0b,193,Red,0.0,Inactive,high,very low,very low,very low,very low,CA,10/2/2018,503.0,27431.0,65831.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
5789,c0b4ee15-bbf2-4ee4-8f0d-b4e9dfd0ab0b,193,Red,0.0,Inactive,high,very low,very low,very low,very low,CA,10/2/2018,503.0,27431.0,65831.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
5790,c0b4ee15-bbf2-4ee4-8f0d-b4e9dfd0ab0b,193,Red,0.0,Inactive,high,very low,very low,very low,very low,CA,10/2/2018,503.0,27431.0,65831.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
5791,c0b4ee15-bbf2-4ee4-8f0d-b4e9dfd0ab0b,193,Red,0.0,Inactive,high,very low,very low,very low,very low,CA,10/2/2018,503.0,27431.0,65831.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
5792,c0b4ee15-bbf2-4ee4-8f0d-b4e9dfd0ab0b,193,Red,0.0,Inactive,high,very low,very low,very low,very low,CA,10/2/2018,503.0,27431.0,65831.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
5793,c240b678-9e20-430c-a841-a38b1b062bbc,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,WV,10/10/2016,25.0,165.0,7560.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
5794,c240b678-9e20-430c-a841-a38b1b062bbc,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,WV,10/10/2016,25.0,165.0,7560.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
5795,c240b678-9e20-430c-a841-a38b1b062bbc,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,WV,10/10/2016,25.0,165.0,7560.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
5796,c240b678-9e20-430c-a841-a38b1b062bbc,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,WV,10/10/2016,25.0,165.0,7560.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
5797,c240b678-9e20-430c-a841-a38b1b062bbc,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,WV,10/10/2016,25.0,165.0,7560.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
5798,c240b678-9e20-430c-a841-a38b1b062bbc,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,WV,10/10/2016,25.0,165.0,7560.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
5799,c240b678-9e20-430c-a841-a38b1b062bbc,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,WV,10/10/2016,25.0,165.0,7560.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
5800,c240b678-9e20-430c-a841-a38b1b062bbc,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,WV,10/10/2016,25.0,165.0,7560.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
5801,c240b678-9e20-430c-a841-a38b1b062bbc,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,WV,10/10/2016,25.0,165.0,7560.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
5802,c240b678-9e20-430c-a841-a38b1b062bbc,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,WV,10/10/2016,25.0,165.0,7560.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
5803,c240b678-9e20-430c-a841-a38b1b062bbc,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,WV,10/10/2016,25.0,165.0,7560.0,3.0,0.0,Southeast,Rural,Critical Access Hospital,Hospital
5804,c2830a5f-0910-49e8-ade2-db80f74a46dd,10,Orange,0.022,Active,high,very low,low,very low,high,VA,6/8/2018,357.0,19462.0,70266.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5805,c2830a5f-0910-49e8-ade2-db80f74a46dd,7,Orange,0.035,Active,high,medium,low,low,high,VA,6/8/2018,357.0,19462.0,70266.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5806,c2830a5f-0910-49e8-ade2-db80f74a46dd,7,Orange,0.059,Active,high,very low,high,medium,medium,VA,6/8/2018,357.0,19462.0,70266.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5807,c2830a5f-0910-49e8-ade2-db80f74a46dd,7,Green,0.069,Active,high,high,low,low,low,VA,6/8/2018,357.0,19462.0,70266.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5808,c2830a5f-0910-49e8-ade2-db80f74a46dd,7,Yellow,0.081,Active,high,medium,low,low,high,VA,6/8/2018,357.0,19462.0,70266.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5809,c2830a5f-0910-49e8-ade2-db80f74a46dd,6,Red,0.042,Active,very low,low,medium,low,low,VA,6/8/2018,357.0,19462.0,70266.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5810,c2830a5f-0910-49e8-ade2-db80f74a46dd,7,Orange,0.011,Active,high,very low,low,very low,high,VA,6/8/2018,357.0,19462.0,70266.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5811,c2830a5f-0910-49e8-ade2-db80f74a46dd,7,Orange,0.028,Active,high,very low,low,low,high,VA,6/8/2018,357.0,19462.0,70266.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5812,c2830a5f-0910-49e8-ade2-db80f74a46dd,7,Orange,0.027,Active,high,very low,low,very low,high,VA,6/8/2018,357.0,19462.0,70266.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5813,c2830a5f-0910-49e8-ade2-db80f74a46dd,7,Yellow,0.113,Active,high,low,low,low,medium,VA,6/8/2018,357.0,19462.0,70266.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5814,c2830a5f-0910-49e8-ade2-db80f74a46dd,7,Yellow,0.069,Active,high,low,medium,medium,very low,VA,6/8/2018,357.0,19462.0,70266.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5815,c3129207-88e3-4f5e-bf87-9035015f7d0b,4,Red,0.0,Inactive,low,very low,very low,very low,very low,VA,6/11/2018,25.0,818.0,11439.0,3.0,0.0,Southeast,Urban,Critical Access Hospital,Hospital
5816,c3129207-88e3-4f5e-bf87-9035015f7d0b,4,Red,0.0,Inactive,low,very low,very low,very low,very low,VA,6/11/2018,25.0,818.0,11439.0,3.0,0.0,Southeast,Urban,Critical Access Hospital,Hospital
5817,c3129207-88e3-4f5e-bf87-9035015f7d0b,4,Red,0.0,Inactive,low,very low,very low,very low,very low,VA,6/11/2018,25.0,818.0,11439.0,3.0,0.0,Southeast,Urban,Critical Access Hospital,Hospital
5818,c3129207-88e3-4f5e-bf87-9035015f7d0b,4,Red,0.0,Inactive,low,very low,very low,very low,very low,VA,6/11/2018,25.0,818.0,11439.0,3.0,0.0,Southeast,Urban,Critical Access Hospital,Hospital
5819,c3129207-88e3-4f5e-bf87-9035015f7d0b,4,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/11/2018,25.0,818.0,11439.0,3.0,0.0,Southeast,Urban,Critical Access Hospital,Hospital
5820,c3129207-88e3-4f5e-bf87-9035015f7d0b,4,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/11/2018,25.0,818.0,11439.0,3.0,0.0,Southeast,Urban,Critical Access Hospital,Hospital
5821,c3129207-88e3-4f5e-bf87-9035015f7d0b,4,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/11/2018,25.0,818.0,11439.0,3.0,0.0,Southeast,Urban,Critical Access Hospital,Hospital
5822,c3129207-88e3-4f5e-bf87-9035015f7d0b,4,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/11/2018,25.0,818.0,11439.0,3.0,0.0,Southeast,Urban,Critical Access Hospital,Hospital
5823,c3129207-88e3-4f5e-bf87-9035015f7d0b,3,Yellow,0.032,Active,very low,very low,low,very low,high,VA,6/11/2018,25.0,818.0,11439.0,3.0,0.0,Southeast,Urban,Critical Access Hospital,Hospital
5824,c3129207-88e3-4f5e-bf87-9035015f7d0b,3,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/11/2018,25.0,818.0,11439.0,3.0,0.0,Southeast,Urban,Critical Access Hospital,Hospital
5825,c3129207-88e3-4f5e-bf87-9035015f7d0b,3,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/11/2018,25.0,818.0,11439.0,3.0,0.0,Southeast,Urban,Critical Access Hospital,Hospital
5826,c34ff815-f692-4dba-ad15-6ed2b34c4545,110,Orange,0.083,Active,medium,medium,very low,high,very low,CA,1/22/2019,274.0,15879.0,0.0,6.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5827,c34ff815-f692-4dba-ad15-6ed2b34c4545,110,Yellow,0.086,Active,medium,medium,low,high,very low,CA,1/22/2019,274.0,15879.0,0.0,6.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5828,c34ff815-f692-4dba-ad15-6ed2b34c4545,110,Yellow,0.098,Active,medium,medium,low,high,low,CA,1/22/2019,274.0,15879.0,0.0,6.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5829,c34ff815-f692-4dba-ad15-6ed2b34c4545,111,Orange,0.058,Active,medium,low,low,high,low,CA,1/22/2019,274.0,15879.0,0.0,6.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5830,c34ff815-f692-4dba-ad15-6ed2b34c4545,112,Yellow,0.103,Active,medium,medium,very low,high,very low,CA,1/22/2019,274.0,15879.0,0.0,6.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5831,c34ff815-f692-4dba-ad15-6ed2b34c4545,113,Red,0.124,Active,very low,medium,low,high,very low,CA,1/22/2019,274.0,15879.0,0.0,6.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5832,c34ff815-f692-4dba-ad15-6ed2b34c4545,113,Yellow,0.095,Active,medium,medium,very low,high,low,CA,1/22/2019,274.0,15879.0,0.0,6.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5833,c34ff815-f692-4dba-ad15-6ed2b34c4545,113,Yellow,0.096,Active,medium,medium,very low,high,low,CA,1/22/2019,274.0,15879.0,0.0,6.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5834,c34ff815-f692-4dba-ad15-6ed2b34c4545,117,Orange,0.093,Active,medium,medium,low,high,low,CA,1/22/2019,274.0,15879.0,0.0,6.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5835,c34ff815-f692-4dba-ad15-6ed2b34c4545,118,Yellow,0.081,Active,medium,medium,very low,high,low,CA,1/22/2019,274.0,15879.0,0.0,6.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5836,c34ff815-f692-4dba-ad15-6ed2b34c4545,118,Orange,0.079,Active,medium,low,very low,high,very low,CA,1/22/2019,274.0,15879.0,0.0,6.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5837,c3efdf35-c72e-456f-b3ce-75f41d15c873,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/25/2019,247.0,15574.0,65750.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5838,c3efdf35-c72e-456f-b3ce-75f41d15c873,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/25/2019,247.0,15574.0,65750.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5839,c3efdf35-c72e-456f-b3ce-75f41d15c873,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/25/2019,247.0,15574.0,65750.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5840,c3efdf35-c72e-456f-b3ce-75f41d15c873,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/25/2019,247.0,15574.0,65750.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5841,c3efdf35-c72e-456f-b3ce-75f41d15c873,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/25/2019,247.0,15574.0,65750.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5842,c3efdf35-c72e-456f-b3ce-75f41d15c873,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/25/2019,247.0,15574.0,65750.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5843,c3efdf35-c72e-456f-b3ce-75f41d15c873,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/25/2019,247.0,15574.0,65750.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5844,c3efdf35-c72e-456f-b3ce-75f41d15c873,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/25/2019,247.0,15574.0,65750.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5845,c3efdf35-c72e-456f-b3ce-75f41d15c873,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/25/2019,247.0,15574.0,65750.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5846,c3efdf35-c72e-456f-b3ce-75f41d15c873,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/25/2019,247.0,15574.0,65750.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5847,c3efdf35-c72e-456f-b3ce-75f41d15c873,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/25/2019,247.0,15574.0,65750.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
5848,c5c41cf9-8710-46b1-98bf-dbd6dd0cb5da,11,Orange,0.232,Active,medium,low,high,high,low,VA,12/10/2016,389.0,21150.0,68489.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5849,c5c41cf9-8710-46b1-98bf-dbd6dd0cb5da,11,Orange,0.076,Active,high,low,medium,medium,very low,VA,12/10/2016,389.0,21150.0,68489.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5850,c5c41cf9-8710-46b1-98bf-dbd6dd0cb5da,12,Orange,0.165,Active,medium,medium,high,high,very low,VA,12/10/2016,389.0,21150.0,68489.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5851,c5c41cf9-8710-46b1-98bf-dbd6dd0cb5da,12,Orange,0.078,Active,low,low,high,medium,low,VA,12/10/2016,389.0,21150.0,68489.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5852,c5c41cf9-8710-46b1-98bf-dbd6dd0cb5da,11,Orange,0.125,Active,low,low,high,medium,very low,VA,12/10/2016,389.0,21150.0,68489.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5853,c5c41cf9-8710-46b1-98bf-dbd6dd0cb5da,11,Red,0.052,Active,very low,very low,medium,medium,low,VA,12/10/2016,389.0,21150.0,68489.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5854,c5c41cf9-8710-46b1-98bf-dbd6dd0cb5da,10,Orange,0.03,Active,low,very low,medium,low,medium,VA,12/10/2016,389.0,21150.0,68489.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5855,c5c41cf9-8710-46b1-98bf-dbd6dd0cb5da,10,Orange,0.03,Active,medium,low,medium,medium,medium,VA,12/10/2016,389.0,21150.0,68489.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5856,c5c41cf9-8710-46b1-98bf-dbd6dd0cb5da,9,Yellow,0.18,Active,medium,low,medium,medium,low,VA,12/10/2016,389.0,21150.0,68489.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5857,c5c41cf9-8710-46b1-98bf-dbd6dd0cb5da,9,Yellow,0.101,Active,medium,medium,medium,high,very low,VA,12/10/2016,389.0,21150.0,68489.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5858,c5c41cf9-8710-46b1-98bf-dbd6dd0cb5da,8,Yellow,0.211,Active,medium,low,medium,medium,very low,VA,12/10/2016,389.0,21150.0,68489.0,5.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
5870,c78ba0de-9b91-4bf9-bfb0-618d2f11c1e4,4,Red,0.0,Inactive,medium,very low,very low,very low,very low,NM,5/30/2017,52.0,2097.0,25135.0,3.0,0.0,Southwest,Rural,Short Term Acute Care Hospital,Hospital
5871,c78ba0de-9b91-4bf9-bfb0-618d2f11c1e4,4,Red,0.0,Inactive,medium,very low,very low,very low,very low,NM,5/30/2017,52.0,2097.0,25135.0,3.0,0.0,Southwest,Rural,Short Term Acute Care Hospital,Hospital
5872,c78ba0de-9b91-4bf9-bfb0-618d2f11c1e4,4,Red,0.0,Inactive,medium,very low,very low,very low,very low,NM,5/30/2017,52.0,2097.0,25135.0,3.0,0.0,Southwest,Rural,Short Term Acute Care Hospital,Hospital
5873,c78ba0de-9b91-4bf9-bfb0-618d2f11c1e4,4,Red,0.0,Inactive,medium,very low,very low,very low,very low,NM,5/30/2017,52.0,2097.0,25135.0,3.0,0.0,Southwest,Rural,Short Term Acute Care Hospital,Hospital
5874,c78ba0de-9b91-4bf9-bfb0-618d2f11c1e4,4,Red,0.0,Inactive,medium,very low,very low,very low,very low,NM,5/30/2017,52.0,2097.0,25135.0,3.0,0.0,Southwest,Rural,Short Term Acute Care Hospital,Hospital
5875,c78ba0de-9b91-4bf9-bfb0-618d2f11c1e4,4,Red,0.0,Inactive,very low,very low,very low,very low,very low,NM,5/30/2017,52.0,2097.0,25135.0,3.0,0.0,Southwest,Rural,Short Term Acute Care Hospital,Hospital
5876,c78ba0de-9b91-4bf9-bfb0-618d2f11c1e4,4,Red,0.0,Inactive,medium,very low,very low,very low,very low,NM,5/30/2017,52.0,2097.0,25135.0,3.0,0.0,Southwest,Rural,Short Term Acute Care Hospital,Hospital
5877,c78ba0de-9b91-4bf9-bfb0-618d2f11c1e4,4,Red,0.0,Inactive,medium,very low,very low,very low,very low,NM,5/30/2017,52.0,2097.0,25135.0,3.0,0.0,Southwest,Rural,Short Term Acute Care Hospital,Hospital
5878,c78ba0de-9b91-4bf9-bfb0-618d2f11c1e4,4,Red,0.0,Inactive,medium,very low,very low,very low,very low,NM,5/30/2017,52.0,2097.0,25135.0,3.0,0.0,Southwest,Rural,Short Term Acute Care Hospital,Hospital
5879,c78ba0de-9b91-4bf9-bfb0-618d2f11c1e4,4,Red,0.0,Inactive,medium,very low,very low,very low,very low,NM,5/30/2017,52.0,2097.0,25135.0,3.0,0.0,Southwest,Rural,Short Term Acute Care Hospital,Hospital
5880,c78ba0de-9b91-4bf9-bfb0-618d2f11c1e4,4,Red,0.0,Inactive,medium,very low,very low,very low,very low,NM,5/30/2017,52.0,2097.0,25135.0,3.0,0.0,Southwest,Rural,Short Term Acute Care Hospital,Hospital
5881,c7bd90f6-2b0d-4bdc-b495-344463d1a2cf,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,ID,7/31/2018,21.0,256.0,3011.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
5882,c7bd90f6-2b0d-4bdc-b495-344463d1a2cf,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,ID,7/31/2018,21.0,256.0,3011.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
5883,c7bd90f6-2b0d-4bdc-b495-344463d1a2cf,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,ID,7/31/2018,21.0,256.0,3011.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
5884,c7bd90f6-2b0d-4bdc-b495-344463d1a2cf,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,ID,7/31/2018,21.0,256.0,3011.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
5885,c7bd90f6-2b0d-4bdc-b495-344463d1a2cf,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,ID,7/31/2018,21.0,256.0,3011.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
5886,c7bd90f6-2b0d-4bdc-b495-344463d1a2cf,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,ID,7/31/2018,21.0,256.0,3011.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
5887,c7bd90f6-2b0d-4bdc-b495-344463d1a2cf,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,ID,7/31/2018,21.0,256.0,3011.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
5888,c7bd90f6-2b0d-4bdc-b495-344463d1a2cf,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,ID,7/31/2018,21.0,256.0,3011.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
5889,c7bd90f6-2b0d-4bdc-b495-344463d1a2cf,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,ID,7/31/2018,21.0,256.0,3011.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
5890,c7bd90f6-2b0d-4bdc-b495-344463d1a2cf,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,ID,7/31/2018,21.0,256.0,3011.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
5891,c7bd90f6-2b0d-4bdc-b495-344463d1a2cf,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,ID,7/31/2018,21.0,256.0,3011.0,2.0,0.0,West,Rural,Critical Access Hospital,Hospital
5892,c8d9e0f8-cff6-4ffc-aa3b-ecc6f66102f4,6,Yellow,0.033,Active,very low,very low,low,very low,high,NH,9/6/2018,25.0,405.0,10104.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
5893,c8d9e0f8-cff6-4ffc-aa3b-ecc6f66102f4,6,Yellow,0.048,Active,very low,low,low,very low,medium,NH,9/6/2018,25.0,405.0,10104.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
5894,c8d9e0f8-cff6-4ffc-aa3b-ecc6f66102f4,3,Yellow,0.032,Active,very low,very low,low,very low,medium,NH,9/6/2018,25.0,405.0,10104.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
5895,c8d9e0f8-cff6-4ffc-aa3b-ecc6f66102f4,2,Yellow,0.034,Active,very low,very low,medium,very low,low,NH,9/6/2018,25.0,405.0,10104.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
5896,c8d9e0f8-cff6-4ffc-aa3b-ecc6f66102f4,2,Yellow,0.032,Active,very low,very low,high,very low,high,NH,9/6/2018,25.0,405.0,10104.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
5897,c8d9e0f8-cff6-4ffc-aa3b-ecc6f66102f4,2,Red,0.0,Inactive,medium,very low,very low,very low,very low,NH,9/6/2018,25.0,405.0,10104.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
5898,c8d9e0f8-cff6-4ffc-aa3b-ecc6f66102f4,2,Orange,0.0,Inactive,very low,very low,very low,very low,very low,NH,9/6/2018,25.0,405.0,10104.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
5899,c8d9e0f8-cff6-4ffc-aa3b-ecc6f66102f4,1,Red,0.0,Inactive,very low,very low,very low,very low,very low,NH,9/6/2018,25.0,405.0,10104.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
5900,c8d9e0f8-cff6-4ffc-aa3b-ecc6f66102f4,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,NH,9/6/2018,25.0,405.0,10104.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
5901,c8d9e0f8-cff6-4ffc-aa3b-ecc6f66102f4,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,NH,9/6/2018,25.0,405.0,10104.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
5902,c8d9e0f8-cff6-4ffc-aa3b-ecc6f66102f4,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,NH,9/6/2018,25.0,405.0,10104.0,3.0,0.0,Northeast,Rural,Critical Access Hospital,Hospital
5903,c983b853-10bc-49c8-b808-038de39bee8e,0,Red,0.0,Inactive,low,very low,very low,very low,very low,MA,12/18/2017,149.0,8999.0,61534.0,3.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
